日期,时间,成交价,成交量,总量,额,B1价,B1量,B2价,B2量,B3价,B3量,B4价,B4量,B5价,B5量,S1价,S1量,S2价,S2量,S3价,S3量,S4价,S4量,S5价,S5量,BS
2016-1-4,09:32:55,3531.78,106616,5690328,169719808,0.00,3718939,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2119830,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:32:58,3531.91,56031,5746359,91717632,0.00,3750342,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2100924,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:04,3533.05,105670,5852029,170439680,0.00,3761809,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2136621,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:10,3532.89,104283,5956312,168113152,0.00,3744856,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2128698,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:15,3533.19,95494,6051806,159272960,0.00,3766838,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2128177,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:19,3533.22,61763,6113569,110557184,0.00,3766688,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2153046,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:25,3533.70,114162,6227731,182232064,0.00,3783439,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2125347,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:30,3533.13,83043,6310774,138912768,0.00,3815940,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2125188,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:34,3533.71,71461,6382235,116260864,0.00,3849025,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2136809,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:40,3534.53,117250,6499485,186792960,0.00,3828468,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2152551,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:45,3534.24,88243,6587728,136287232,0.00,3806947,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2200398,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:49,3535.08,70054,6657782,116250624,0.00,3820936,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2205135,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:55,3534.64,114182,6771964,172643328,0.00,3810552,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2212651,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:33:58,3534.81,55083,6827047,81945600,0.00,3812154,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2255191,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:04,3535.91,111514,6938561,182218752,0.00,3858648,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2242082,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:10,3535.85,106376,7044937,172186624,0.00,3839241,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2252733,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:15,3535.81,86405,7131342,142316544,0.00,3866880,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2266072,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:19,3536.06,72581,7203923,116219904,0.00,3869360,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2275736,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:25,3536.56,116161,7320084,186082304,0.00,3873638,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2274236,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:30,3536.62,97526,7417610,141456384,0.00,3885081,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2270965,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:34,3536.08,77107,7494717,121707520,0.00,3940102,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2234804,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:40,3537.05,124378,7619095,189844480,0.00,3960454,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2247174,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:45,3537.37,98027,7717122,153739264,0.00,3957232,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2254950,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:49,3537.04,85280,7802402,156479488,0.00,3946732,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2268513,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:34:55,3537.42,110235,7912637,185213952,0.00,3977505,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2278529,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:00,3537.38,98662,8011299,160561152,0.00,4024719,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2273054,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:04,3537.97,72176,8083475,118927360,0.00,4001446,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2319854,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:10,3538.44,116457,8199932,184220672,0.00,4003127,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2320327,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:15,3538.54,87900,8287832,151047168,0.00,3972537,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2391474,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:19,3538.23,77385,8365217,167533568,0.00,4000827,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2398583,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:25,3538.34,106314,8471531,176766976,0.00,3992719,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2422937,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:30,3538.10,113765,8585296,181090304,0.00,4032760,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2376328,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:34,3537.40,86262,8671558,227162112,0.00,4044962,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2385622,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:40,3537.70,128515,8800073,285104128,0.00,4034994,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2392172,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:45,3537.34,106927,8907000,170363904,0.00,4056112,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2418790,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:49,3537.98,73047,8980047,137163776,0.00,4068301,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2433791,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:35:55,3536.72,122823,9102870,187791360,0.00,4056004,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2456426,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:00,3537.51,97821,9200691,156322816,0.00,4050716,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2461085,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:04,3537.93,74657,9275348,120239104,0.00,4083331,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2469631,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:10,3537.54,122359,9397707,190406656,0.00,4111347,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2456796,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:15,3537.47,101181,9498888,168555520,0.00,4116383,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2484166,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:19,3536.99,89245,9588133,141319168,0.00,4128423,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2488261,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:25,3536.40,140975,9729108,216280064,0.00,4125379,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2485993,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:30,3535.42,104618,9833726,156135424,0.00,4135416,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2507367,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:34,3535.91,92027,9925753,140422144,0.00,4122901,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2506948,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:40,3535.64,123991,10049744,190357504,0.00,4127531,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2510197,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:45,3534.70,121301,10171045,176697344,0.00,4172800,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2493593,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:49,3535.03,86953,10257998,139665408,0.00,4424608,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2521060,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:36:55,3535.11,126679,10384677,192125952,0.00,4637325,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2509780,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:00,3534.24,132924,10517601,189304832,0.00,4671193,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2519737,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:04,3534.27,84528,10602129,134980608,0.00,4655111,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2525295,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:10,3534.46,135919,10738048,200146944,0.00,4635049,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2519497,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:15,3533.39,106888,10844936,169046016,0.00,4656823,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2531145,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:19,3532.88,84279,10929215,135553024,0.00,4628450,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2544721,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:25,3532.58,144155,11073370,213520384,0.00,4625347,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2521786,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:30,3533.05,106039,11179409,161193984,0.00,4626319,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2511121,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:34,3532.71,87490,11266899,132333568,0.00,4613408,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2496086,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:40,3531.48,140514,11407413,205355008,0.00,4627378,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2495654,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:45,3530.95,110471,11517884,166858752,0.00,4623150,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2528039,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:49,3531.14,81112,11598996,130625536,0.00,4658488,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2511534,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:37:55,3530.19,132064,11731060,196868096,0.00,4610189,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2509742,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:00,3529.84,148275,11879335,199888896,0.00,4622985,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2508267,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:04,3529.75,86679,11966014,136323072,0.00,4626630,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2516779,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:10,3529.13,140943,12106957,211421184,0.00,4609541,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2539088,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:15,3528.86,117567,12224524,157120512,0.00,4582955,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2547011,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:19,3527.56,82456,12306980,140371968,0.00,4596303,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2522003,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:25,3527.24,144558,12451538,207183872,0.00,4603005,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2513114,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:30,3527.08,124504,12576042,173694976,0.00,4598051,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2516900,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:34,3526.36,77702,12653744,131551232,0.00,4614383,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2508530,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:40,3525.86,155561,12809305,219095040,0.00,4605811,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2502893,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:45,3525.45,119040,12928345,175872000,0.00,4599585,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2506738,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:49,3524.93,109669,13038014,152086528,0.00,4607413,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2516282,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:38:55,3525.18,138751,13176765,206045184,0.00,4616179,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2508301,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:00,3524.67,124052,13300817,178647040,0.00,4594035,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2530930,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:04,3524.35,102567,13403384,157898752,0.00,4612865,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2530389,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:10,3523.61,146250,13549634,217292800,0.00,4612436,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2530313,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:15,3522.70,126775,13676409,172339200,0.00,4590689,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2535720,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:19,3522.87,98473,13774882,161669120,0.00,4599236,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2550426,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:25,3521.88,151929,13926811,215717888,0.00,4590012,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2539475,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:30,3521.06,122972,14049783,176136192,0.00,4564464,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2541319,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:34,3520.46,105164,14154947,157153280,0.00,4549099,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2531965,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:40,3520.70,162500,14317447,234889216,0.00,4530338,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2535957,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:45,3520.19,142085,14459532,188028928,0.00,4519359,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2514162,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:49,3519.78,102906,14562438,144812032,0.00,4503361,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2497557,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:39:55,3518.86,147756,14710194,207888384,0.00,4498724,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2498337,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:00,3518.57,138977,14849171,195543040,0.00,4472984,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2501871,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:04,3518.45,117021,14966192,162351104,0.00,4464036,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2477489,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:10,3517.68,168562,15134754,240318464,0.00,4445446,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2464395,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:15,3517.31,131916,15266670,188342272,0.00,4439377,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2448316,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:19,3516.54,126128,15392798,182011904,0.00,4438573,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2449856,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:25,3516.83,152870,15545668,221519872,0.00,4434284,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2470370,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:30,3516.61,130442,15676110,188545024,0.00,4448810,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2459237,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:34,3515.41,113013,15789123,156463104,0.00,4420801,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2451070,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:40,3515.17,175298,15964421,234287104,0.00,4416260,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2463937,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:45,3514.87,156386,16120807,217726976,0.00,4384852,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2494594,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:49,3514.82,106041,16226848,155713536,0.00,4376128,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2502075,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:40:55,3514.31,169254,16396102,233037824,0.00,4377820,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2485880,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:00,3513.22,135210,16531312,184281088,0.00,4378264,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2548977,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:04,3514.26,102000,16633312,151074816,0.00,4335717,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2512536,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:10,3513.61,170454,16803766,244144128,0.00,4279426,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2520931,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:15,3513.35,140994,16944760,193210368,0.00,4138251,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2501570,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:19,3512.96,115750,17060510,162975744,0.00,4038048,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2455240,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:25,3513.06,163160,17223670,228931584,0.00,3989877,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2490595,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:30,3512.71,170512,17394182,206696448,0.00,3974113,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2427224,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:34,3512.69,92406,17486588,132030464,0.00,4005377,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2456511,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:40,3511.72,180376,17666964,242089984,0.00,3990029,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2493480,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:45,3512.38,128752,17795716,201074688,0.00,3979278,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2436699,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:49,3512.17,96422,17892138,147410944,0.00,3989513,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2447147,0.00,0,0.00,0,0.00,0,0.00,0,B
2016-1-4,09:41:55,3511.72,144574,18036712,210034688,0.00,4000286,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2459670,0.00,0,0.00,0,0.00,0,0.00,0,B
